Datetime,FCU_CTRL,FAN_CTRL,RM_TEMP,RMCLGSPT,RMHTGSPT,FCU_MAT,FCU_DAT,FCU_RAT,FCU_CVLV,FCU_CVLV_DM,FCU_CLG_GPM,FCU_CLG_EWT,FCU_CLG_RWT,FCU_HVLV,FCU_HVLV_DM,FCU_HTG_GPM,FCU_HTG_EWT,FCU_HTG_RWT,FCU_DA_CFM,FCU_OA_CFM,FCU_DMPR,FCU_DMPR_DM,FCU_SPD,FCU_OAT,FCU_WAT,FCU_MA_HUMD,FCU_OA_HUMD,FCU_DA_HUMD,FCU_RA_HUMD
01/02/2018 00:00,2.0,1.0,68.217,85.0,55.0,46.59866666666667,58.006166666666665,68.217,0.0,0.0,0.0,45.0,55.05050000000001,0.0,0.0,0.0,120.0,58.006166666666665,0.0061666666666666675,0.88,0.0,0.0,0.0,24.98,0.0,51.702666666666666,59.50183333333334,72.0945,37.57716666666667
01/02/2018 01:00,2.0,1.0,67.8215,85.0,55.0,46.4005,56.524,67.8215,0.0,0.0,0.0,45.0,53.824,0.0,0.0,0.0,120.0,56.524,0.007166666666666667,0.88,0.0,0.0,0.0,24.98,0.0,50.63483333333333,56.092999999999996,75.6975,37.35783333333333
01/02/2018 02:00,2.0,1.0,67.459,85.0,55.0,46.223,55.1795,67.459,0.0,0.0,0.0,45.0,52.746833333333335,0.0,0.0,0.0,120.0,55.1795,0.005666666666666667,0.88,0.0,0.0,0.0,24.987333333333332,0.0,49.38366666666666,52.70116666666667,79.28883333333333,36.8875
01/02/2018 03:00,2.0,1.0,67.10216666666666,85.0,55.0,45.994,53.9725,67.10216666666666,0.0,0.0,0.0,45.0,51.79566666666667,0.0,0.0,0.0,120.0,53.9725,0.007166666666666667,0.88,0.0,0.0,0.0,24.8855,0.0,48.94266666666667,53.3935,82.81366666666666,36.438
01/02/2018 04:00,2.0,1.0,66.748,85.0,55.0,45.832499999999996,52.89416666666667,66.748,0.0,0.0,0.0,45.0,50.95016666666667,0.0,0.0,0.0,120.0,52.89416666666667,0.007,0.88,0.0,0.0,0.0,24.917166666666667,0.0,48.6665,54.951,86.24216666666666,36.00666666666667
01/02/2018 05:00,2.0,1.0,66.45066666666666,85.0,55.0,45.50216666666667,51.933166666666665,66.45066666666666,0.0,0.0,0.0,45.0,50.198166666666665,0.0,0.0,0.0,120.0,51.933166666666665,0.0095,0.88,0.0,0.0,0.0,24.55183333333333,0.0,48.4645,56.911500000000004,89.54683333333334,35.50466666666667
01/02/2018 06:00,1.0166666666666666,1.0,66.11333333333333,72.21666666666667,67.78333333333333,61.406666666666666,66.2115,66.11333333333333,0.0,0.0,0.0,45.0,61.3275,0.1875,0.18766666666666668,0.082,120.0,64.57083333333334,391.293,41.27316666666666,0.295,0.295,9.5875,24.086833333333335,2.5791666666666666,26.63566666666667,57.3335,54.803666666666665,24.203166666666668
01/02/2018 07:00,1.0,1.0,68.04433333333333,72.0,68.0,63.355000000000004,70.3025,68.04433333333333,0.0,0.0,0.0,45.0,63.37833333333333,0.22983333333333336,0.22983333333333336,0.11666666666666667,120.0,68.24833333333333,397.928,41.9585,0.3,0.3,9.75,23.557333333333336,2.63,17.040666666666667,85.64783333333334,46.69416666666667,14.729000000000001
01/02/2018 08:00,1.0,1.0,68.41799999999999,72.0,68.0,63.6175,68.36416666666668,68.41799999999999,0.0,0.0,0.0,45.0,63.63,0.20083333333333334,0.20083333333333334,0.07516666666666666,120.0,66.30716666666666,397.92783333333335,41.957499999999996,0.3,0.3,9.75,22.872333333333334,2.63,22.184,69.42,50.131,19.08833333333333
01/02/2018 09:00,1.0,1.0,69.64783333333334,72.0,68.0,60.15716666666666,64.99216666666668,69.64783333333334,0.0,0.0,0.0,45.0,64.357,0.08966666666666666,0.08966666666666666,0.0085,120.0,64.45183333333334,298.4075,31.6825,0.3,0.3,7.3125,23.9135,1.9633333333333334,29.283166666666666,84.69716666666666,56.037166666666664,23.154333333333334
01/02/2018 10:00,1.0,1.0,71.59683333333334,72.0,68.0,65.71183333333333,66.71316666666667,71.59683333333334,0.0,0.0,0.0,45.0,66.71033333333334,0.0,0.0,0.0,120.0,66.711,378.0303333333333,39.909666666666666,0.3,0.3,9.2625,25.547666666666665,2.481,24.87316666666667,60.219166666666666,52.99016666666667,21.69183333333333
01/02/2018 11:00,1.0,1.0,71.67800000000001,72.0,68.0,66.92183333333334,66.95633333333333,71.67800000000001,0.0,0.0,0.0,45.0,66.9545,0.0,0.0,0.0,120.0,66.95916666666668,397.92316666666665,41.952666666666666,0.3,0.3,9.75,26.458166666666667,2.63,22.031333333333336,62.1325,52.58983333333333,19.577166666666667
01/02/2018 12:00,1.0,1.0,71.68183333333333,72.0,68.0,58.42766666666667,66.73533333333333,71.68183333333333,0.0,0.0,0.0,45.0,66.63983333333333,0.0,0.0,0.0,120.0,66.73433333333334,205.59666666666666,22.101333333333333,0.3,0.3,5.0375,27.911,1.3159999999999998,29.387666666666668,60.5935,52.95466666666667,21.011166666666668
01/02/2018 13:00,1.0,1.0,71.64416666666666,72.0,68.0,59.72,66.9265,71.64416666666666,0.0,0.0,0.0,45.0,66.82833333333333,0.0,0.0,0.0,120.0,66.92633333333333,225.494,24.157333333333334,0.3,0.3,5.525,29.507833333333334,1.4558333333333333,30.275,58.04533333333333,52.638000000000005,22.65666666666667
01/02/2018 14:00,1.0,1.0,71.859,72.0,68.0,67.509,67.5035,71.859,0.0,0.0,0.0,45.0,67.508,0.0,0.0,0.0,120.0,67.49983333333333,397.92466666666667,41.96,0.3,0.3,9.75,30.500833333333333,2.63,23.729666666666667,55.52966666666667,51.71033333333333,21.30366666666667
01/02/2018 15:00,1.0,1.0,72.60283333333334,72.0,68.0,68.23049999999999,68.25416666666666,72.60283333333334,0.0245,0.0245,0.0,45.0,68.25366666666666,0.0,0.0,0.0,120.0,68.25483333333334,397.9245,41.95366666666667,0.3,0.3,9.75,31.040000000000003,2.63,22.2835,52.720666666666666,50.430166666666665,19.959666666666667
01/02/2018 16:00,1.0,1.0,71.74533333333333,72.0,68.0,66.27466666666666,67.34083333333334,71.74533333333333,0.0555,0.0555,0.0,45.0,67.33149999999999,0.0,0.0,0.0,120.0,67.34416666666667,371.4426666666667,39.22416666666666,0.3,0.3,9.1,29.999333333333333,2.4618333333333333,23.16916666666667,54.172333333333334,51.975833333333334,20.138166666666667
01/02/2018 17:00,1.0,1.0,71.6415,72.0,68.0,58.65016666666667,66.83216666666667,71.6415,0.0,0.0,0.0,45.0,66.73066666666666,0.0,0.0,0.0,120.0,66.83333333333333,205.55666666666667,22.0975,0.3,0.3,5.0375,28.586833333333335,1.3273333333333333,30.473333333333336,58.1285,52.792833333333334,22.2835
01/02/2018 18:00,1.9833333333333334,1.0,71.76299999999999,84.78333333333333,55.21666666666667,48.905833333333334,66.45216666666667,71.76299999999999,0.0,0.0,0.0,45.0,65.226,0.0,0.0,0.0,120.0,66.45216666666667,0.004,0.88,0.005,0.005,0.0,26.047833333333333,0.0,42.616499999999995,60.17516666666666,53.42716666666667,27.70583333333333
01/02/2018 19:00,2.0,1.0,70.82883333333334,85.0,55.0,47.631,65.40016666666666,70.82883333333334,0.0,0.0,0.0,45.0,62.75816666666666,0.0,0.0,0.0,120.0,65.40016666666666,0.009166666666666667,0.88,0.0,0.0,0.0,24.433666666666667,0.0,48.88183333333333,56.463166666666666,55.269666666666666,34.08433333333333
01/02/2018 20:00,2.0,1.0,70.25466666666667,85.0,55.0,47.17966666666667,63.8305,70.25466666666667,0.0,0.0,0.0,45.0,60.57966666666667,0.0,0.0,0.0,120.0,63.8305,0.005666666666666667,0.88,0.0,0.0,0.0,24.104,0.0,58.376999999999995,80.23833333333333,58.260666666666665,38.952
01/02/2018 21:00,2.0,1.0,69.16183333333333,85.0,55.0,45.86116666666667,62.049166666666665,69.16183333333333,0.0,0.0,0.0,45.0,58.547333333333334,0.0,0.0,0.0,120.0,62.049166666666665,0.008166666666666668,0.88,0.0,0.0,0.0,22.559833333333334,0.0,68.123,70.09666666666666,62.0715,41.86933333333333
01/02/2018 22:00,2.0,1.0,68.37716666666667,85.0,55.0,44.167833333333334,60.191,68.37716666666667,0.0,0.0,0.0,45.0,56.62466666666667,0.0,0.0,0.0,120.0,60.191,0.005833333333333333,0.88,0.0,0.0,0.0,19.958166666666667,0.0,74.73649999999999,73.74733333333333,66.61116666666666,43.678666666666665
01/02/2018 23:00,2.0,1.0,67.092,85.0,55.0,42.484833333333334,58.30166666666666,67.092,0.0,0.0,0.0,45.0,54.68266666666667,0.0,0.0,0.0,120.0,58.30166666666666,0.005,0.88,0.0,0.0,0.0,17.878,0.0,80.53866666666666,75.01,71.4145,45.70366666666666
01/03/2018 00:00,2.0,1.0,66.484,85.0,55.0,41.78516666666667,56.4195,66.484,0.0,0.0,0.0,45.0,52.890166666666666,0.0,0.0,0.0,120.0,56.4195,0.005166666666666667,0.88,0.0,0.0,0.0,17.083833333333335,0.0,83.2925,76.2865,75.97533333333332,46.44416666666667
01/03/2018 01:00,2.0,1.0,65.89833333333334,85.0,55.0,40.483333333333334,54.59916666666666,65.89833333333334,0.0,0.0,0.0,45.0,51.19833333333334,0.0,0.0,0.0,120.0,54.59916666666666,0.007500000000000001,0.88,0.0,0.0,0.0,15.066,0.0,88.15450000000001,79.85166666666667,80.9585,46.65233333333333
01/03/2018 02:00,2.0,1.0,65.29316666666666,85.0,55.0,38.864333333333335,52.843833333333336,65.29316666666666,0.0,0.0,0.0,45.0,49.5475,0.0,0.0,0.0,120.0,52.843833333333336,0.0051666666666666675,0.88,0.0,0.0,0.0,12.436333333333332,0.0,94.05266666666667,84.58566666666667,86.43116666666667,46.81483333333333
01/03/2018 03:00,2.0,1.0,64.696,85.0,55.0,37.7545,51.130833333333335,64.696,0.0,0.0,0.0,45.0,47.910999999999994,0.0,0.0,0.0,120.0,51.130833333333335,0.004833333333333333,0.88,0.0,0.0,0.0,10.813166666666666,0.0,97.907,87.032,92.53266666666667,47.04716666666666
01/03/2018 04:00,2.0,1.0,64.2145,85.0,55.0,37.57716666666667,49.481833333333334,64.2145,0.0,0.0,0.0,45.0,46.43833333333334,0.0,0.0,0.0,120.0,49.481833333333334,0.006833333333333334,0.88,0.0,0.0,0.0,10.94,0.0,98.462,89.09916666666666,98.49933333333334,47.13883333333333
01/03/2018 05:00,2.0,1.0,63.81033333333333,85.0,55.0,37.3525,47.9465,63.81033333333333,0.0,0.0,0.0,45.0,45.1475,0.0,0.0,0.0,120.0,47.9465,0.0038333333333333336,0.88,0.0,0.0,0.0,10.894833333333334,0.0,98.523,89.434,100.0,47.117333333333335
01/03/2018 06:00,1.0166666666666666,1.0,65.7455,72.21666666666667,67.78333333333333,59.67433333333334,69.08066666666667,65.7455,0.0,0.0,0.0,45.0,59.584666666666664,0.24516666666666667,0.2455,0.16716666666666666,120.0,67.01716666666667,391.294,41.275,0.295,0.295,9.5875,11.462666666666667,2.5791666666666666,42.647666666666666,84.41149999999999,50.57816666666667,35.64033333333334
01/03/2018 07:00,1.0,1.0,68.06316666666666,72.0,68.0,62.15416666666667,73.259,68.06316666666666,0.0,0.0,0.0,45.0,62.175666666666665,0.2700000000000001,0.2700000000000001,0.196,120.0,70.937,397.92266666666666,41.95183333333333,0.3,0.3,9.75,11.982,2.63,29.6295,81.63283333333334,42.1845,24.7165
01/03/2018 08:00,1.0,1.0,68.6095,72.0,68.0,62.725166666666674,70.08966666666667,68.6095,0.0,0.0,0.0,45.0,62.733,0.22949999999999998,0.22949999999999998,0.12116666666666667,120.0,67.91366666666667,397.9263333333334,41.959500000000006,0.3,0.3,9.75,12.769166666666667,2.63,29.544500000000003,84.26733333333333,47.225,24.591833333333334
01/03/2018 09:00,1.0,1.0,69.24683333333334,72.0,68.0,60.571333333333335,64.31616666666666,69.24683333333334,0.0,0.0,0.0,45.0,63.32233333333333,0.11616666666666667,0.11583333333333333,0.013833333333333333,120.0,63.5315,338.23449999999997,35.79316666666667,0.3,0.3,8.2875,16.274333333333335,2.238,38.415499999999994,83.55749999999999,57.33133333333333,29.305666666666664
01/03/2018 10:00,1.0,1.0,71.44666666666667,72.0,68.0,63.482499999999995,66.14433333333334,71.44666666666667,0.0,0.0,0.0,45.0,66.13133333333333,0.0,0.0,0.0,120.0,66.139,338.23949999999996,35.80050000000001,0.3,0.3,8.2875,21.91433333333333,2.2751666666666663,35.311,73.0335,53.952666666666666,28.144166666666667
01/03/2018 11:00,1.0,1.0,72.63533333333334,72.0,68.0,67.8905,67.8685,72.63533333333334,0.006,0.006,0.0,45.0,67.87533333333333,0.0,0.0,0.0,120.0,67.862,397.92699999999996,41.95666666666667,0.3,0.3,9.75,27.5025,2.63,24.128333333333334,61.79783333333333,51.064166666666665,21.5025
01/03/2018 12:00,1.0,1.0,72.41166666666666,72.0,68.0,68.16233333333334,66.0795,72.41166666666666,0.129,0.12916666666666668,0.08283333333333333,45.0,68.12816666666667,0.0,0.0,0.0,120.0,66.09,397.9268333333333,41.958666666666666,0.3,0.3,9.75,32.01916666666667,2.63,21.6495,49.81366666666667,54.107,19.450833333333332
01/03/2018 13:00,1.0,1.0,72.03233333333334,72.0,68.0,68.1905,65.31183333333334,72.03233333333334,0.1395,0.1395,0.10916666666666666,45.0,68.05766666666666,0.0,0.0,0.0,120.0,65.3155,397.9263333333334,41.95733333333333,0.3,0.3,9.75,35.543,2.63,18.867166666666666,39.689499999999995,55.422000000000004,17.101666666666667
01/03/2018 14:00,1.0,1.0,71.9845,72.0,68.0,68.426,65.12283333333333,71.9845,0.14,0.14,0.12266666666666667,45.0,68.16833333333334,0.0,0.0,0.0,120.0,65.11983333333333,397.9266666666667,41.957166666666666,0.3,0.3,9.75,38.170833333333334,2.63,19.783666666666665,35.306000000000004,55.76716666666667,18.216666666666665
01/03/2018 15:00,1.0,1.0,71.94733333333333,72.0,68.0,68.45016666666668,66.26483333333333,71.94733333333333,0.1335,0.1335,0.07933333333333333,45.0,68.39433333333334,0.0,0.0,0.0,120.0,66.25933333333333,397.9261666666667,41.9565,0.3,0.3,9.75,38.69866666666667,2.63,20.192999999999998,33.67066666666667,53.75116666666667,18.6915
01/03/2018 16:00,1.0,1.0,71.80816666666666,72.0,68.0,68.099,67.63733333333333,71.80816666666666,0.11,0.11,0.017,45.0,68.10466666666667,0.0,0.0,0.0,120.0,67.635,397.92583333333334,41.95683333333333,0.3,0.3,9.75,36.5455,2.63,20.441666666666666,36.7735,51.50216666666667,18.753333333333334
01/03/2018 17:00,1.0,1.0,71.53166666666667,72.0,68.0,62.45033333333333,67.43116666666667,71.53166666666667,0.015333333333333334,0.015000000000000001,0.0,45.0,67.3775,0.0,0.0,0.0,120.0,67.43383333333334,258.65666666666664,27.583166666666667,0.3,0.3,6.3375,34.544333333333334,1.7051666666666667,24.512666666666668,40.553,51.824333333333335,20.05483333333333
01/03/2018 18:00,1.9833333333333334,1.0,71.9075,84.78333333333333,55.21666666666667,52.18083333333333,67.07783333333333,71.9075,0.0,0.0,0.0,45.0,66.06133333333334,0.0,0.0,0.0,120.0,67.07783333333333,0.0014999999999999998,0.88,0.005,0.005,0.0,32.4535,0.00016666666666666666,35.29183333333334,43.80683333333333,52.39149999999999,24.944833333333335
01/03/2018 19:00,2.0,1.0,71.05416666666666,85.0,55.0,50.9645,66.1935,71.05416666666666,0.0,0.0,0.0,45.0,63.959500000000006,0.0,0.0,0.0,120.0,66.1935,-0.0023333333333333335,0.88,0.0,0.0,0.0,30.8755,0.0,42.710166666666666,47.08866666666667,53.86966666666667,31.243666666666666
01/03/2018 20:00,2.0,1.0,70.49133333333333,85.0,55.0,50.24516666666667,64.85600000000001,70.49133333333333,0.0,0.0,0.0,45.0,62.063,0.0,0.0,0.0,120.0,64.85600000000001,-0.004666666666666667,0.88,0.0,0.0,0.0,29.999000000000002,0.0,48.381,49.26283333333333,56.26866666666667,36.108333333333334
01/03/2018 21:00,2.0,1.0,69.42866666666667,85.0,55.0,48.94783333333333,63.314,69.42866666666667,0.0,0.0,0.0,45.0,60.259,0.0,0.0,0.0,120.0,63.314,-0.004333333333333333,0.88,0.0,0.0,0.0,28.466666666666665,0.0,51.822,52.89,59.31183333333333,38.787
01/03/2018 22:00,2.0,1.0,68.75683333333333,85.0,55.0,48.15983333333334,61.692,68.75683333333333,0.0,0.0,0.0,45.0,58.585166666666666,0.0,0.0,0.0,120.0,61.692,-0.003666666666666667,0.88,0.0,0.0,0.0,27.561666666666667,0.0,54.01316666666666,57.5785,62.88766666666667,40.19133333333333
01/03/2018 23:00,2.0,1.0,67.59933333333333,85.0,55.0,46.79683333333333,60.069833333333335,67.59933333333333,0.0,0.0,0.0,45.0,56.99216666666667,0.0,0.0,0.0,120.0,60.069833333333335,-0.0045000000000000005,0.88,0.0,0.0,0.0,25.993833333333335,0.0,57.18066666666667,66.422,66.92166666666667,41.86783333333334
01/04/2018 00:00,2.0,1.0,66.98266666666667,85.0,55.0,45.703833333333336,58.46716666666667,66.98266666666667,0.0,0.0,0.0,45.0,55.4405,0.0,0.0,0.0,120.0,58.46716666666667,-0.004,0.88,0.0,0.0,0.0,24.424333333333333,0.0,59.0815,73.34899999999999,71.02883333333332,42.399166666666666
01/04/2018 01:00,2.0,1.0,66.5475,85.0,55.0,45.513,56.91016666666667,66.5475,0.0,0.0,0.0,45.0,54.017500000000005,0.0,0.0,0.0,120.0,56.91016666666667,-0.0045000000000000005,0.88,0.0,0.0,0.0,24.478166666666667,0.0,58.994166666666665,74.99066666666667,74.72516666666667,42.165
01/04/2018 02:00,2.0,1.0,66.1905,85.0,55.0,45.603833333333334,55.45516666666666,66.1905,0.0,0.0,0.0,45.0,52.8095,0.0,0.0,0.0,120.0,55.45516666666666,-0.004666666666666667,0.88,0.0,0.0,0.0,25.017833333333332,0.0,58.75816666666666,76.92983333333333,78.52600000000001,41.73350000000001
01/04/2018 03:00,2.0,1.0,65.8125,85.0,55.0,45.373666666666665,54.1385,65.8125,0.0,0.0,0.0,45.0,51.759,0.0,0.0,0.0,120.0,54.1385,-0.004833333333333334,0.88,0.0,0.0,0.0,24.934833333333334,0.0,58.71266666666667,79.17233333333334,82.31383333333333,41.38516666666667
01/04/2018 04:00,2.0,1.0,65.464,85.0,55.0,45.4645,52.95916666666667,65.464,0.0,0.0,0.0,45.0,50.843333333333334,0.0,0.0,0.0,120.0,52.95916666666667,-0.004166666666666667,0.88,0.0,0.0,0.0,25.465500000000002,0.0,58.2245,79.14183333333334,86.03099999999999,41.024
01/04/2018 05:00,2.0,1.0,65.24133333333333,85.0,55.0,45.86816666666667,51.92516666666667,65.24133333333333,0.0,0.0,0.0,45.0,50.100500000000004,0.0,0.0,0.0,120.0,51.92516666666667,-0.0038333333333333336,0.88,0.0,0.0,0.0,26.4965,0.0,57.29816666666667,77.569,89.57616666666667,40.5075
